subset_indices,subset_bitmask,num_features,accuracy,error_hE,penalty_hP,fitness_h
"(0, 1, 3, 4, 6, 9)",1101101001000,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(0, 1, 3, 4, 6, 9, 12)",1101101001001,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(0, 1, 3, 4, 6, 9, 11)",1101101001010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 6, 9, 11, 12)",1101101001011,8,0.8395061728395061,0.16049382716049387,0.08,0.2404938271604939
"(0, 1, 3, 4, 6, 9, 10)",1101101001100,7,0.6790123456790124,0.32098765432098764,0.07,0.39098765432098764
"(0, 1, 3, 4, 6, 9, 10, 12)",1101101001101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 6, 9, 10, 11)",1101101001110,8,0.691358024691358,0.308641975308642,0.08,0.38864197530864203
"(0, 1, 3, 4, 6, 9, 10, 11, 12)",1101101001111,9,0.8518518518518519,0.14814814814814814,0.09,0.23814814814814814
"(0, 1, 3, 4, 6, 8)",1101101010000,6,0.6790123456790124,0.32098765432098764,0.06,0.38098765432098763
"(0, 1, 3, 4, 6, 8, 12)",1101101010001,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(0, 1, 3, 4, 6, 8, 11)",1101101010010,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 4, 6, 8, 11, 12)",1101101010011,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 6, 8, 10)",1101101010100,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 4, 6, 8, 10, 12)",1101101010101,8,0.8395061728395061,0.16049382716049387,0.08,0.2404938271604939
"(0, 1, 3, 4, 6, 8, 10, 11)",1101101010110,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 6, 8, 10, 11, 12)",1101101010111,9,0.8641975308641975,0.13580246913580252,0.09,0.2258024691358025
"(0, 1, 3, 4, 6, 8, 9)",1101101011000,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 6, 8, 9, 12)",1101101011001,8,0.8518518518518519,0.14814814814814814,0.08,0.22814814814814816
"(0, 1, 3, 4, 6, 8, 9, 11)",1101101011010,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 4, 6, 8, 9, 11, 12)",1101101011011,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(0, 1, 3, 4, 6, 8, 9, 10)",1101101011100,8,0.7160493827160493,0.28395061728395066,0.08,0.3639506172839507
"(0, 1, 3, 4, 6, 8, 9, 10, 12)",1101101011101,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 4, 6, 8, 9, 10, 11)",1101101011110,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12)",1101101011111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 6, 7)",1101101100000,6,0.6790123456790124,0.32098765432098764,0.06,0.38098765432098763
"(0, 1, 3, 4, 6, 7, 12)",1101101100001,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 6, 7, 11)",1101101100010,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 6, 7, 11, 12)",1101101100011,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 6, 7, 10)",1101101100100,7,0.691358024691358,0.308641975308642,0.07,0.378641975308642
"(0, 1, 3, 4, 6, 7, 10, 12)",1101101100101,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(0, 1, 3, 4, 6, 7, 10, 11)",1101101100110,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 4, 6, 7, 10, 11, 12)",1101101100111,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 4, 6, 7, 9)",1101101101000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 4, 6, 7, 9, 12)",1101101101001,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(0, 1, 3, 4, 6, 7, 9, 11)",1101101101010,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(0, 1, 3, 4, 6, 7, 9, 11, 12)",1101101101011,9,0.8641975308641975,0.13580246913580252,0.09,0.2258024691358025
"(0, 1, 3, 4, 6, 7, 9, 10)",1101101101100,8,0.7037037037037037,0.2962962962962963,0.08,0.3762962962962963
"(0, 1, 3, 4, 6, 7, 9, 10, 12)",1101101101101,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 6, 7, 9, 10, 11)",1101101101110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 4, 6, 7, 9, 10, 11, 12)",1101101101111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 6, 7, 8)",1101101110000,7,0.691358024691358,0.308641975308642,0.07,0.378641975308642
"(0, 1, 3, 4, 6, 7, 8, 12)",1101101110001,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 6, 7, 8, 11)",1101101110010,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 6, 7, 8, 11, 12)",1101101110011,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 4, 6, 7, 8, 10)",1101101110100,8,0.7037037037037037,0.2962962962962963,0.08,0.3762962962962963
"(0, 1, 3, 4, 6, 7, 8, 10, 12)",1101101110101,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 6, 7, 8, 10, 11)",1101101110110,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 4, 6, 7, 8, 10, 11, 12)",1101101110111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 6, 7, 8, 9)",1101101111000,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 4, 6, 7, 8, 9, 12)",1101101111001,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 4, 6, 7, 8, 9, 11)",1101101111010,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 6, 7, 8, 9, 11, 12)",1101101111011,10,0.8765432098765432,0.12345679012345678,0.1,0.2234567901234568
"(0, 1, 3, 4, 6, 7, 8, 9, 10)",1101101111100,9,0.7283950617283951,0.2716049382716049,0.09,0.3616049382716049
"(0, 1, 3, 4, 6, 7, 8, 9, 10, 12)",1101101111101,10,0.7901234567901234,0.2098765432098766,0.1,0.30987654320987656
"(0, 1, 3, 4, 6, 7, 8, 9, 10, 11)",1101101111110,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12)",1101101111111,11,0.8271604938271605,0.1728395061728395,0.11,0.2828395061728395
"(0, 1, 3, 4, 5)",1101110000000,5,0.6049382716049383,0.3950617283950617,0.05,0.4450617283950617
"(0, 1, 3, 4, 5, 12)",1101110000001,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(0, 1, 3, 4, 5, 11)",1101110000010,6,0.7037037037037037,0.2962962962962963,0.06,0.3562962962962963
"(0, 1, 3, 4, 5, 11, 12)",1101110000011,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 5, 10)",1101110000100,6,0.6419753086419753,0.3580246913580247,0.06,0.4180246913580247
"(0, 1, 3, 4, 5, 10, 12)",1101110000101,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 5, 10, 11)",1101110000110,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 5, 10, 11, 12)",1101110000111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 4, 5, 9)",1101110001000,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(0, 1, 3, 4, 5, 9, 12)",1101110001001,7,0.8271604938271605,0.1728395061728395,0.07,0.2428395061728395
"(0, 1, 3, 4, 5, 9, 11)",1101110001010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 5, 9, 11, 12)",1101110001011,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(0, 1, 3, 4, 5, 9, 10)",1101110001100,7,0.6666666666666666,0.33333333333333337,0.07,0.4033333333333334
"(0, 1, 3, 4, 5, 9, 10, 12)",1101110001101,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 5, 9, 10, 11)",1101110001110,8,0.7283950617283951,0.2716049382716049,0.08,0.35160493827160494
"(0, 1, 3, 4, 5, 9, 10, 11, 12)",1101110001111,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 4, 5, 8)",1101110010000,6,0.6666666666666666,0.33333333333333337,0.06,0.39333333333333337
"(0, 1, 3, 4, 5, 8, 12)",1101110010001,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 5, 8, 11)",1101110010010,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 4, 5, 8, 11, 12)",1101110010011,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 5, 8, 10)",1101110010100,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 4, 5, 8, 10, 12)",1101110010101,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 5, 8, 10, 11)",1101110010110,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 5, 8, 10, 11, 12)",1101110010111,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(0, 1, 3, 4, 5, 8, 9)",1101110011000,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 5, 8, 9, 12)",1101110011001,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 4, 5, 8, 9, 11)",1101110011010,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 4, 5, 8, 9, 11, 12)",1101110011011,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(0, 1, 3, 4, 5, 8, 9, 10)",1101110011100,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 4, 5, 8, 9, 10, 12)",1101110011101,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(0, 1, 3, 4, 5, 8, 9, 10, 11)",1101110011110,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 4, 5, 8, 9, 10, 11, 12)",1101110011111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 5, 7)",1101110100000,6,0.654320987654321,0.345679012345679,0.06,0.405679012345679
"(0, 1, 3, 4, 5, 7, 12)",1101110100001,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 5, 7, 11)",1101110100010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 5, 7, 11, 12)",1101110100011,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(0, 1, 3, 4, 5, 7, 10)",1101110100100,7,0.6419753086419753,0.3580246913580247,0.07,0.42802469135802473
"(0, 1, 3, 4, 5, 7, 10, 12)",1101110100101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 5, 7, 10, 11)",1101110100110,8,0.7160493827160493,0.28395061728395066,0.08,0.3639506172839507
"(0, 1, 3, 4, 5, 7, 10, 11, 12)",1101110100111,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 5, 7, 9)",1101110101000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 4, 5, 7, 9, 12)",1101110101001,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 5, 7, 9, 11)",1101110101010,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 5, 7, 9, 11, 12)",1101110101011,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 4, 5, 7, 9, 10)",1101110101100,8,0.6666666666666666,0.33333333333333337,0.08,0.4133333333333334
"(0, 1, 3, 4, 5, 7, 9, 10, 12)",1101110101101,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 4, 5, 7, 9, 10, 11)",1101110101110,9,0.7407407407407407,0.2592592592592593,0.09,0.34925925925925927
"(0, 1, 3, 4, 5, 7, 9, 10, 11, 12)",1101110101111,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(0, 1, 3, 4, 5, 7, 8)",1101110110000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 4, 5, 7, 8, 12)",1101110110001,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(0, 1, 3, 4, 5, 7, 8, 11)",1101110110010,8,0.7160493827160493,0.28395061728395066,0.08,0.3639506172839507
"(0, 1, 3, 4, 5, 7, 8, 11, 12)",1101110110011,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(0, 1, 3, 4, 5, 7, 8, 10)",1101110110100,8,0.7283950617283951,0.2716049382716049,0.08,0.35160493827160494
"(0, 1, 3, 4, 5, 7, 8, 10, 12)",1101110110101,9,0.7654320987654321,0.23456790123456794,0.09,0.3245679012345679
"(0, 1, 3, 4, 5, 7, 8, 10, 11)",1101110110110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 4, 5, 7, 8, 10, 11, 12)",1101110110111,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(0, 1, 3, 4, 5, 7, 8, 9)",1101110111000,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 5, 7, 8, 9, 12)",1101110111001,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(0, 1, 3, 4, 5, 7, 8, 9, 11)",1101110111010,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 5, 7, 8, 9, 11, 12)",1101110111011,10,0.8518518518518519,0.14814814814814814,0.1,0.24814814814814815
"(0, 1, 3, 4, 5, 7, 8, 9, 10)",1101110111100,9,0.7283950617283951,0.2716049382716049,0.09,0.3616049382716049
"(0, 1, 3, 4, 5, 7, 8, 9, 10, 12)",1101110111101,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(0, 1, 3, 4, 5, 7, 8, 9, 10, 11)",1101110111110,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12)",1101110111111,11,0.8518518518518519,0.14814814814814814,0.11,0.2581481481481481
"(0, 1, 3, 4, 5, 6)",1101111000000,6,0.6419753086419753,0.3580246913580247,0.06,0.4180246913580247
"(0, 1, 3, 4, 5, 6, 12)",1101111000001,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(0, 1, 3, 4, 5, 6, 11)",1101111000010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 5, 6, 11, 12)",1101111000011,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 5, 6, 10)",1101111000100,7,0.6419753086419753,0.3580246913580247,0.07,0.42802469135802473
"(0, 1, 3, 4, 5, 6, 10, 12)",1101111000101,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 5, 6, 10, 11)",1101111000110,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 4, 5, 6, 10, 11, 12)",1101111000111,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 4, 5, 6, 9)",1101111001000,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 5, 6, 9, 12)",1101111001001,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 4, 5, 6, 9, 11)",1101111001010,8,0.7283950617283951,0.2716049382716049,0.08,0.35160493827160494
"(0, 1, 3, 4, 5, 6, 9, 11, 12)",1101111001011,9,0.8518518518518519,0.14814814814814814,0.09,0.23814814814814814
"(0, 1, 3, 4, 5, 6, 9, 10)",1101111001100,8,0.691358024691358,0.308641975308642,0.08,0.38864197530864203
"(0, 1, 3, 4, 5, 6, 9, 10, 12)",1101111001101,9,0.7530864197530864,0.24691358024691357,0.09,0.33691358024691354
"(0, 1, 3, 4, 5, 6, 9, 10, 11)",1101111001110,9,0.7530864197530864,0.24691358024691357,0.09,0.33691358024691354
"(0, 1, 3, 4, 5, 6, 9, 10, 11, 12)",1101111001111,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(0, 1, 3, 4, 5, 6, 8)",1101111010000,7,0.691358024691358,0.308641975308642,0.07,0.378641975308642
"(0, 1, 3, 4, 5, 6, 8, 12)",1101111010001,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(0, 1, 3, 4, 5, 6, 8, 11)",1101111010010,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 5, 6, 8, 11, 12)",1101111010011,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 4, 5, 6, 8, 10)",1101111010100,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 4, 5, 6, 8, 10, 12)",1101111010101,9,0.7530864197530864,0.24691358024691357,0.09,0.33691358024691354
"(0, 1, 3, 4, 5, 6, 8, 10, 11)",1101111010110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 4, 5, 6, 8, 10, 11, 12)",1101111010111,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(0, 1, 3, 4, 5, 6, 8, 9)",1101111011000,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 5, 6, 8, 9, 12)",1101111011001,9,0.8641975308641975,0.13580246913580252,0.09,0.2258024691358025
"(0, 1, 3, 4, 5, 6, 8, 9, 11)",1101111011010,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 5, 6, 8, 9, 11, 12)",1101111011011,10,0.8641975308641975,0.13580246913580252,0.1,0.23580246913580252
"(0, 1, 3, 4, 5, 6, 8, 9, 10)",1101111011100,9,0.7037037037037037,0.2962962962962963,0.09,0.38629629629629625
"(0, 1, 3, 4, 5, 6, 8, 9, 10, 12)",1101111011101,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 5, 6, 8, 9, 10, 11)",1101111011110,10,0.7777777777777778,0.2222222222222222,0.1,0.3222222222222222
"(0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12)",1101111011111,11,0.8148148148148148,0.18518518518518523,0.11,0.2951851851851852
"(0, 1, 3, 4, 5, 6, 7)",1101111100000,7,0.6666666666666666,0.33333333333333337,0.07,0.4033333333333334
"(0, 1, 3, 4, 5, 6, 7, 12)",1101111100001,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(0, 1, 3, 4, 5, 6, 7, 11)",1101111100010,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 5, 6, 7, 11, 12)",1101111100011,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(0, 1, 3, 4, 5, 6, 7, 10)",1101111100100,8,0.6419753086419753,0.3580246913580247,0.08,0.43802469135802474
"(0, 1, 3, 4, 5, 6, 7, 10, 12)",1101111100101,9,0.7654320987654321,0.23456790123456794,0.09,0.3245679012345679
"(0, 1, 3, 4, 5, 6, 7, 10, 11)",1101111100110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 4, 5, 6, 7, 10, 11, 12)",1101111100111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 5, 6, 7, 9)",1101111101000,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 4, 5, 6, 7, 9, 12)",1101111101001,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 5, 6, 7, 9, 11)",1101111101010,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 4, 5, 6, 7, 9, 11, 12)",1101111101011,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 5, 6, 7, 9, 10)",1101111101100,9,0.691358024691358,0.308641975308642,0.09,0.398641975308642
"(0, 1, 3, 4, 5, 6, 7, 9, 10, 12)",1101111101101,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(0, 1, 3, 4, 5, 6, 7, 9, 10, 11)",1101111101110,10,0.7777777777777778,0.2222222222222222,0.1,0.3222222222222222
"(0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12)",1101111101111,11,0.8271604938271605,0.1728395061728395,0.11,0.2828395061728395
"(0, 1, 3, 4, 5, 6, 7, 8)",1101111110000,8,0.7037037037037037,0.2962962962962963,0.08,0.3762962962962963
"(0, 1, 3, 4, 5, 6, 7, 8, 12)",1101111110001,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 4, 5, 6, 7, 8, 11)",1101111110010,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 4, 5, 6, 7, 8, 11, 12)",1101111110011,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(0, 1, 3, 4, 5, 6, 7, 8, 10)",1101111110100,9,0.7160493827160493,0.28395061728395066,0.09,0.3739506172839506
"(0, 1, 3, 4, 5, 6, 7, 8, 10, 12)",1101111110101,10,0.7654320987654321,0.23456790123456794,0.1,0.3345679012345679
"(0, 1, 3, 4, 5, 6, 7, 8, 10, 11)",1101111110110,10,0.7777777777777778,0.2222222222222222,0.1,0.3222222222222222
"(0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12)",1101111110111,11,0.8148148148148148,0.18518518518518523,0.11,0.2951851851851852
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",1101111111000,9,0.7530864197530864,0.24691358024691357,0.09,0.33691358024691354
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 12)",1101111111001,10,0.8641975308641975,0.13580246913580252,0.1,0.23580246913580252
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 11)",1101111111010,10,0.7654320987654321,0.23456790123456794,0.1,0.3345679012345679
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12)",1101111111011,11,0.8888888888888888,0.11111111111111116,0.11,0.22111111111111115
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 10)",1101111111100,10,0.7037037037037037,0.2962962962962963,0.1,0.39629629629629626
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12)",1101111111101,11,0.7901234567901234,0.2098765432098766,0.11,0.3198765432098766
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11)",1101111111110,11,0.8024691358024691,0.19753086419753085,0.11,0.30753086419753084
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)",1101111111111,12,0.8641975308641975,0.13580246913580252,0.12,0.2558024691358025
"(0, 1, 2)",1110000000000,3,0.6666666666666666,0.33333333333333337,0.03,0.3633333333333334
"(0, 1, 2, 12)",1110000000001,4,0.7654320987654321,0.23456790123456794,0.04,0.2745679012345679
"(0, 1, 2, 11)",1110000000010,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(0, 1, 2, 11, 12)",1110000000011,5,0.8395061728395061,0.16049382716049387,0.05,0.21049382716049386
"(0, 1, 2, 10)",1110000000100,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(0, 1, 2, 10, 12)",1110000000101,5,0.8024691358024691,0.19753086419753085,0.05,0.24753086419753084
"(0, 1, 2, 10, 11)",1110000000110,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(0, 1, 2, 10, 11, 12)",1110000000111,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(0, 1, 2, 9)",1110000001000,4,0.7530864197530864,0.24691358024691357,0.04,0.28691358024691355
"(0, 1, 2, 9, 12)",1110000001001,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(0, 1, 2, 9, 11)",1110000001010,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(0, 1, 2, 9, 11, 12)",1110000001011,6,0.8518518518518519,0.14814814814814814,0.06,0.20814814814814814
"(0, 1, 2, 9, 10)",1110000001100,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(0, 1, 2, 9, 10, 12)",1110000001101,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(0, 1, 2, 9, 10, 11)",1110000001110,6,0.8271604938271605,0.1728395061728395,0.06,0.2328395061728395
"(0, 1, 2, 9, 10, 11, 12)",1110000001111,7,0.8518518518518519,0.14814814814814814,0.07,0.21814814814814815
"(0, 1, 2, 8)",1110000010000,4,0.6790123456790124,0.32098765432098764,0.04,0.3609876543209876
"(0, 1, 2, 8, 12)",1110000010001,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
